src_label,dst_label,support_cases,obs_count,mean_score,max_score,src_type,dst_type
self_defence_legal,insanity,1,66,0.36954545454545457,0.42,legal_facts,legal_facts
self_defence_legal,loss_of_control,1,132,0.36954545454545457,0.42,legal_facts,legal_facts
insanity,self_defence_legal,1,66,0.36842424242424243,0.42,legal_facts,legal_facts
loss_of_control,self_defence_legal,1,132,0.36842424242424243,0.42,legal_facts,legal_facts
confession_or_admission,prior_conflict,1,45,0.3684,0.47,evidence,narrative
defendant_intoxicated,prior_conflict,1,13,0.3676923076923077,0.42,narrative,narrative
prior_conflict,defendant_intoxicated,1,13,0.3676923076923077,0.42,narrative,narrative
encounter,prior_conflict,1,21,0.3666666666666667,0.42,narrative,narrative
insanity,unlawful_killing,1,3,0.3666666666666667,0.42,legal_facts,legal_facts
location_private_dwelling,prior_conflict,1,3,0.3666666666666667,0.42,narrative,narrative
prior_conflict,encounter,1,21,0.3666666666666667,0.42,narrative,narrative
prior_conflict,location_private_dwelling,1,3,0.3666666666666667,0.42,narrative,narrative
unlawful_killing,insanity,1,3,0.3666666666666667,0.42,legal_facts,legal_facts
joint_enterprise_presence,prior_conflict,1,9,0.36666666666666664,0.42,narrative,narrative
prior_conflict,joint_enterprise_presence,1,9,0.36666666666666664,0.42,narrative,narrative
assault_method_shooting,strangulation,1,43,0.3666279069767442,0.445,narrative,narrative
strangulation,assault_method_shooting,1,43,0.36634883720930234,0.433,narrative,narrative
poisoning,planning_premeditation,1,12,0.363,0.433,narrative,narrative
victim_intoxicated,murder,1,12,0.3621666666666667,0.47,narrative,legal_facts
diminished_responsibility,loss_of_control,1,28,0.36,0.42,legal_facts,legal_facts
loss_of_control,diminished_responsibility,1,28,0.36,0.42,legal_facts,legal_facts
financial_transactions_gain,motive_financial_gain,1,4,0.359,0.62,evidence,narrative
defendant_intoxicated,diminished_responsibility,1,2,0.358,0.358,narrative,legal_facts
inconsistent_statements,abduction,1,1,0.358,0.358,evidence,narrative
injury_defensive_wounds,joint_enterprise_presence,1,1,0.358,0.358,evidence,narrative
injury_defensive_wounds,planning_premeditation,1,2,0.358,0.358,evidence,narrative
victim_intoxicated,diminished_responsibility,1,2,0.358,0.358,narrative,legal_facts
weapon_blunt,loss_of_control,1,2,0.358,0.358,narrative,legal_facts
weapon_blunt,unlawful_killing,1,1,0.358,0.358,narrative,legal_facts
wound_sharp_force,planning_premeditation,1,2,0.358,0.358,evidence,narrative
financial_transactions_gain,planning_premeditation,1,18,0.354,0.47,evidence,narrative
financial_transactions_gain,strangulation,1,6,0.3501666666666667,0.47,evidence,narrative
assault_method_blunt_force,poisoning,1,12,0.35000000000000003,0.42,narrative,narrative
joint_enterprise_presence,poisoning,1,12,0.35000000000000003,0.42,narrative,narrative
poisoning,assault_method_blunt_force,1,12,0.35000000000000003,0.42,narrative,narrative
poisoning,joint_enterprise_presence,1,12,0.35000000000000003,0.42,narrative,narrative
strangulation,weapon_firearm,1,50,0.3488,0.42,narrative,narrative
weapon_firearm,strangulation,1,50,0.3488,0.42,narrative,narrative
confession_or_admission,motive_financial_gain,1,30,0.34159999999999996,0.47,evidence,narrative
joint_enterprise_presence,motive_financial_gain,1,6,0.34,0.42,narrative,narrative
motive_financial_gain,joint_enterprise_presence,1,6,0.34,0.42,narrative,narrative
causation,lawful_killing_self_defence,1,2,0.33999999999999997,0.42,legal_facts,legal_facts
encounter,motive_financial_gain,1,14,0.33999999999999997,0.42,narrative,narrative
financial_transactions_gain,inconsistent_statements,1,2,0.33999999999999997,0.42,evidence,evidence
inconsistent_statements,financial_transactions_gain,1,2,0.33999999999999997,0.42,evidence,evidence
lawful_killing_self_defence,causation,1,2,0.33999999999999997,0.42,legal_facts,legal_facts
lawful_killing_self_defence,self_defence_legal,1,2,0.33999999999999997,0.42,legal_facts,legal_facts
location_private_dwelling,motive_financial_gain,1,2,0.33999999999999997,0.42,narrative,narrative
location_public_space,motive_financial_gain,1,2,0.33999999999999997,0.42,narrative,narrative
manslaughter_unlawful_act,mens_rea_intent_to_kill,1,8,0.33999999999999997,0.42,legal_facts,legal_facts
mens_rea_intent_to_kill,manslaughter_unlawful_act,1,8,0.33999999999999997,0.42,legal_facts,legal_facts
motive_financial_gain,encounter,1,14,0.33999999999999997,0.42,narrative,narrative
motive_financial_gain,location_private_dwelling,1,2,0.33999999999999997,0.42,narrative,narrative
motive_financial_gain,location_public_space,1,2,0.33999999999999997,0.42,narrative,narrative
self_defence_legal,lawful_killing_self_defence,1,2,0.33999999999999997,0.42,legal_facts,legal_facts
prior_conflict,strangulation,1,9,0.3377777777777778,0.42,narrative,narrative
strangulation,prior_conflict,1,9,0.3377777777777778,0.42,narrative,narrative
planning_premeditation,prior_conflict,1,27,0.33585185185185185,0.42,narrative,narrative
prior_conflict,planning_premeditation,1,27,0.33585185185185185,0.42,narrative,narrative
abduction,weapon_petrol_fire,1,3,0.3333333333333333,0.42,narrative,narrative
assault_method_stabbing,flight_after_offence,1,3,0.3333333333333333,0.42,narrative,narrative
flight_after_offence,assault_method_stabbing,1,3,0.3333333333333333,0.42,narrative,narrative
flight_after_offence,strangulation,1,3,0.3333333333333333,0.42,narrative,narrative
strangulation,flight_after_offence,1,3,0.3333333333333333,0.42,narrative,narrative
weapon_petrol_fire,abduction,1,3,0.3333333333333333,0.42,narrative,narrative
financial_transactions_gain,prior_conflict,1,6,0.332,0.47,evidence,narrative
confession_or_admission,withdrawal_effective,1,2,0.33199999999999996,0.41,evidence,legal_facts
financial_transactions_gain,actus_reus_killing,1,2,0.33199999999999996,0.41,evidence,legal_facts
strangulation,weapon_present,1,9,0.33111111111111113,0.42,narrative,narrative
weapon_present,strangulation,1,9,0.33111111111111113,0.42,narrative,narrative
murder,gunshot_residue_gsr,1,8,0.3265,0.37,legal_facts,evidence
victim_intoxicated,mens_rea_intent_to_kill,1,3,0.326,0.344,narrative,legal_facts
gunshot_residue_gsr,gunshot_residue_gsr,1,12,0.32416666666666666,0.42,evidence,evidence
abduction,location_private_dwelling,1,1,0.32,0.32,narrative,narrative
accessory_or_complicity,abduction,1,12,0.32,0.32,legal_facts,narrative
causation,assault_method_blunt_force,1,2,0.32,0.32,legal_facts,narrative
diminished_responsibility,abduction,1,2,0.32,0.32,legal_facts,narrative
insanity,encounter,1,1,0.32,0.32,legal_facts,narrative
insanity,motive_jealousy_revenge,1,1,0.32,0.32,legal_facts,narrative
insanity,planning_premeditation,1,2,0.32,0.32,legal_facts,narrative
insanity,poisoning,1,1,0.32,0.32,legal_facts,narrative
lawful_killing_self_defence,boasting_admissions,1,1,0.32,0.32,legal_facts,narrative
location_private_dwelling,abduction,1,1,0.32,0.32,narrative,narrative
mens_rea_intent_to_kill,encounter,1,2,0.32,0.32,legal_facts,narrative
unlawful_killing,boasting_admissions,1,2,0.32,0.32,legal_facts,narrative
motive_financial_gain,planning_premeditation,1,18,0.3175555555555556,0.42,narrative,narrative
planning_premeditation,motive_financial_gain,1,18,0.3175555555555556,0.42,narrative,narrative
joint_enterprise_presence,prior_threats,1,3,0.3133333333333333,0.42,narrative,narrative
motive_financial_gain,strangulation,1,6,0.3133333333333333,0.42,narrative,narrative
prior_conflict,prior_conflict,1,6,0.3133333333333333,0.42,narrative,narrative
prior_threats,joint_enterprise_presence,1,3,0.3133333333333333,0.42,narrative,narrative
strangulation,motive_financial_gain,1,6,0.3133333333333333,0.42,narrative,narrative
murder,prior_assault,1,9,0.3066666666666667,0.32,legal_facts,narrative
confession_or_admission,financial_transactions_gain,1,30,0.3058666666666667,0.42,evidence,evidence
financial_transactions_gain,confession_or_admission,1,30,0.3058666666666667,0.42,evidence,evidence
mens_rea_intent_to_kill,wound_sharp_force,1,16,0.3,0.37,legal_facts,evidence
manslaughter_unlawful_act,weapon_sharp,1,28,0.29857142857142854,0.32,legal_facts,narrative
motive_financial_gain,prior_conflict,1,6,0.29733333333333334,0.42,narrative,narrative
prior_conflict,motive_financial_gain,1,6,0.29733333333333334,0.42,narrative,narrative
flight_after_offence,weapon_sharp,1,6,0.2941666666666667,0.42,narrative,narrative
weapon_sharp,flight_after_offence,1,6,0.2941666666666667,0.42,narrative,narrative
accessory_or_complicity,loss_of_control,1,18,0.29333333333333333,0.32,legal_facts,legal_facts
loss_of_control,accessory_or_complicity,1,18,0.29333333333333333,0.32,legal_facts,legal_facts
financial_transactions_gain,abduction,1,2,0.2905,0.358,evidence,narrative
assault_method_blunt_force,withdrawal_effective,1,1,0.29,0.29,narrative,legal_facts
planning_premeditation,withdrawal_effective,1,7,0.29,0.29,narrative,legal_facts
tied_restraint,causation,1,1,0.29,0.29,narrative,legal_facts
victim_intoxicated,actus_reus_killing,1,1,0.29,0.29,narrative,legal_facts
victim_intoxicated,lawful_killing_self_defence,1,1,0.29,0.29,narrative,legal_facts
victim_intoxicated,unlawful_killing,1,2,0.29,0.29,narrative,legal_facts
poisoning,poisoning,1,30,0.2896,0.42,narrative,narrative
insanity,assault_method_stabbing,1,7,0.2857142857142857,0.32,legal_facts,narrative
insanity,insanity,1,2070,0.28549275362318843,0.42,legal_facts,legal_facts
self_defence_legal,abduction,1,36,0.285,0.32,legal_facts,narrative
self_defence_legal,prior_threats,1,18,0.285,0.32,legal_facts,narrative
actus_reus_killing,injury_defensive_wounds,1,1,0.283,0.283,legal_facts,evidence
abduction,prior_conflict,1,3,0.28,0.32,narrative,narrative
mens_rea_intent_to_kill,prior_threats,1,3,0.28,0.32,legal_facts,narrative
prior_conflict,abduction,1,3,0.28,0.32,narrative,narrative
unlawful_killing,abduction,1,6,0.28,0.32,legal_facts,narrative
unlawful_killing,poisoning,1,3,0.28,0.32,legal_facts,narrative
unlawful_killing,prior_threats,1,3,0.28,0.32,legal_facts,narrative
self_defence_legal,prior_conflict,1,14,0.275,0.32,legal_facts,narrative
murder,financial_transactions_gain,1,44,0.2650681818181818,0.37,legal_facts,evidence
manslaughter_unlawful_act,defendant_intoxicated,1,40,0.264125,0.32,legal_facts,narrative
lawful_killing_self_defence,alibi_claim,1,15,0.264,0.32,legal_facts,narrative
accessory_or_complicity,lawful_killing_self_defence,1,80,0.2636,0.42,legal_facts,legal_facts
lawful_killing_self_defence,accessory_or_complicity,1,80,0.2636,0.42,legal_facts,legal_facts
defendant_intoxicated,motive_jealousy_revenge,1,12,0.26266666666666666,0.42,narrative,narrative
motive_jealousy_revenge,defendant_intoxicated,1,12,0.26266666666666666,0.42,narrative,narrative
causation,abduction,1,52,0.2623076923076923,0.32,legal_facts,narrative
causation,prior_threats,1,26,0.2623076923076923,0.32,legal_facts,narrative
abduction,motive_financial_gain,1,2,0.26,0.32,narrative,narrative
accessory_or_complicity,boasting_admissions,1,2,0.26,0.32,legal_facts,narrative
actus_reus_killing,prior_threats,1,10,0.26,0.32,legal_facts,narrative
flight_after_offence,flight_after_offence,1,6,0.26,0.32,narrative,narrative
manslaughter_unlawful_act,assault_method_stabbing,1,6,0.26,0.32,legal_facts,narrative
manslaughter_unlawful_act,location_public_space,1,2,0.26,0.32,legal_facts,narrative
motive_financial_gain,abduction,1,2,0.26,0.32,narrative,narrative
assault_method_stabbing,prior_assault,1,1,0.26,0.26,narrative,narrative
assault_method_stabbing,prior_threats,1,6,0.26,0.26,narrative,narrative
defendant_intoxicated,tied_restraint,1,1,0.26,0.26,narrative,narrative
encounter,prior_threats,1,2,0.26,0.26,narrative,narrative
encounter,tied_restraint,1,2,0.26,0.26,narrative,narrative
financial_transactions_gain,financial_transactions_gain,1,2,0.26,0.26,evidence,evidence
flight_after_offence,location_private_dwelling,1,1,0.26,0.26,narrative,narrative
flight_after_offence,weapon_firearm,1,1,0.26,0.26,narrative,narrative
lawful_killing_self_defence,lawful_killing_self_defence,1,2,0.26,0.26,legal_facts,legal_facts
location_private_dwelling,flight_after_offence,1,1,0.26,0.26,narrative,narrative
manslaughter_unlawful_act,unlawful_killing,1,1,0.26,0.26,legal_facts,legal_facts
motive_financial_gain,motive_financial_gain,1,2,0.26,0.26,narrative,narrative
prior_assault,assault_method_stabbing,1,1,0.26,0.26,narrative,narrative
prior_threats,assault_method_stabbing,1,6,0.26,0.26,narrative,narrative
prior_threats,encounter,1,2,0.26,0.26,narrative,narrative
tied_restraint,defendant_intoxicated,1,1,0.26,0.26,narrative,narrative
tied_restraint,encounter,1,2,0.26,0.26,narrative,narrative
unlawful_killing,manslaughter_unlawful_act,1,1,0.26,0.26,legal_facts,legal_facts
weapon_firearm,flight_after_offence,1,1,0.26,0.26,narrative,narrative
diminished_responsibility,location_private_dwelling,1,6,0.255,0.32,legal_facts,narrative
insanity,weapon_sharp,1,5,0.2496,0.32,legal_facts,narrative
lawful_killing_self_defence,joint_enterprise_presence,1,8,0.245,0.32,legal_facts,narrative
lawful_killing_self_defence,location_private_dwelling,1,1,0.245,0.245,legal_facts,narrative
loss_of_control,unlawful_killing,1,2,0.245,0.245,legal_facts,legal_facts
unlawful_killing,encounter,1,2,0.245,0.245,legal_facts,narrative
unlawful_killing,loss_of_control,1,2,0.245,0.245,legal_facts,legal_facts
lawful_killing_self_defence,weapon_present,1,18,0.232,0.32,legal_facts,narrative
murder,withdrawal_effective,1,23,0.2302608695652174,0.26,legal_facts,legal_facts
withdrawal_effective,murder,1,23,0.2302608695652174,0.26,legal_facts,legal_facts
murder,motive_financial_gain,1,44,0.23,0.32,legal_facts,narrative
assault_method_blunt_force,victim_intoxicated,1,2,0.23,0.26,narrative,narrative
strangulation,victim_intoxicated,1,2,0.23,0.26,narrative,narrative
victim_intoxicated,assault_method_blunt_force,1,2,0.23,0.26,narrative,narrative
victim_intoxicated,strangulation,1,2,0.23,0.26,narrative,narrative
causation,wound_sharp_force,1,1,0.23,0.23,legal_facts,evidence
diminished_responsibility,assault_method_stabbing,1,12,0.228,0.32,legal_facts,narrative
prior_threats,weapon_sharp,1,7,0.2265714285714286,0.26,narrative,narrative
weapon_sharp,prior_threats,1,7,0.2265714285714286,0.26,narrative,narrative
alibi_claim,prior_threats,1,5,0.22160000000000002,0.26,narrative,narrative
prior_threats,alibi_claim,1,5,0.22160000000000002,0.26,narrative,narrative
motive_jealousy_revenge,poisoning,1,6,0.218,0.26,narrative,narrative
poisoning,motive_jealousy_revenge,1,6,0.218,0.26,narrative,narrative
defendant_intoxicated,victim_intoxicated,1,1,0.218,0.218,narrative,narrative
victim_intoxicated,defendant_intoxicated,1,1,0.218,0.218,narrative,narrative
tied_restraint,weapon_firearm,1,50,0.21728000000000003,0.26,narrative,narrative
weapon_firearm,tied_restraint,1,50,0.21728000000000003,0.26,narrative,narrative
loss_of_control,assault_method_stabbing,1,4,0.217,0.245,legal_facts,narrative
lawful_killing_self_defence,weapon_firearm,1,4,0.21200000000000002,0.32,legal_facts,narrative
accessory_or_complicity,withdrawal_effective,1,8,0.21125,0.26,legal_facts,legal_facts
withdrawal_effective,accessory_or_complicity,1,8,0.21125,0.26,legal_facts,legal_facts
assault_method_blunt_force,flight_after_offence,1,3,0.208,0.26,narrative,narrative
flight_after_offence,assault_method_blunt_force,1,3,0.208,0.26,narrative,narrative
location_private_dwelling,tied_restraint,1,3,0.208,0.26,narrative,narrative
tied_restraint,location_private_dwelling,1,3,0.208,0.26,narrative,narrative
tied_restraint,weapon_present,1,9,0.20666666666666667,0.26,narrative,narrative
weapon_present,tied_restraint,1,9,0.20666666666666667,0.26,narrative,narrative
accessory_or_complicity,flight_after_offence,1,24,0.20066666666666666,0.32,legal_facts,narrative
withdrawal_effective,location_public_space,1,6,0.20000000000000004,0.2,legal_facts,narrative
actus_reus_killing,flight_after_offence,1,2,0.2,0.2,legal_facts,narrative
causation,strangulation,1,1,0.2,0.2,legal_facts,narrative
diminished_responsibility,lawful_killing_self_defence,1,2,0.2,0.2,legal_facts,legal_facts
diminished_responsibility,tied_restraint,1,2,0.2,0.2,legal_facts,narrative
insanity,defendant_intoxicated,1,1,0.2,0.2,legal_facts,narrative
lawful_killing_self_defence,diminished_responsibility,1,2,0.2,0.2,legal_facts,legal_facts
manslaughter_unlawful_act,assault_method_shooting,1,1,0.2,0.2,legal_facts,narrative
mens_rea_intent_to_kill,prior_assault,1,1,0.2,0.2,legal_facts,narrative
self_defence_legal,alibi_claim,1,4,0.2,0.2,legal_facts,narrative
unlawful_killing,withdrawal_effective,1,1,0.2,0.2,legal_facts,legal_facts
withdrawal_effective,assault_method_stabbing,1,1,0.2,0.2,legal_facts,narrative
withdrawal_effective,defendant_intoxicated,1,1,0.2,0.2,legal_facts,narrative
withdrawal_effective,encounter,1,2,0.2,0.2,legal_facts,narrative
withdrawal_effective,strangulation,1,1,0.2,0.2,legal_facts,narrative
withdrawal_effective,unlawful_killing,1,1,0.2,0.2,legal_facts,legal_facts
