case_id,src_label,dst_label,count
CASE_00672,location_private_dwelling,confession_or_admission,12
CASE_00672,location_private_dwelling,diminished_responsibility,6
CASE_00672,location_private_dwelling,joint_enterprise_presence,6
CASE_00672,location_private_dwelling,location_private_dwelling,6
CASE_00672,location_private_dwelling,location_public_space,15
CASE_00672,location_private_dwelling,murder,99
CASE_00672,location_private_dwelling,strangulation,3
CASE_00672,location_private_dwelling,tied_restraint,3
CASE_00672,location_private_dwelling,weapon_firearm,150
CASE_00672,location_private_dwelling,weapon_present,27
CASE_00672,location_private_dwelling,weapon_sharp,33
CASE_00672,location_public_space,accessory_or_complicity,50
CASE_00672,location_public_space,actus_reus_killing,45
CASE_00672,location_public_space,assault_method_shooting,215
CASE_00672,location_public_space,causation,5
CASE_00672,location_public_space,confession_or_admission,20
CASE_00672,location_public_space,diminished_responsibility,10
CASE_00672,location_public_space,joint_enterprise_presence,10
CASE_00672,location_public_space,location_private_dwelling,15
CASE_00672,location_public_space,location_public_space,20
CASE_00672,location_public_space,murder,165
CASE_00672,location_public_space,strangulation,5
CASE_00672,location_public_space,tied_restraint,5
CASE_00672,location_public_space,weapon_firearm,250
CASE_00672,location_public_space,weapon_present,45
CASE_00672,location_public_space,weapon_sharp,55
CASE_00672,murder,accessory_or_complicity,330
CASE_00672,murder,actus_reus_killing,297
CASE_00672,murder,assault_method_shooting,1419
CASE_00672,murder,causation,33
CASE_00672,murder,confession_or_admission,132
CASE_00672,murder,diminished_responsibility,66
CASE_00672,murder,joint_enterprise_presence,66
CASE_00672,murder,location_private_dwelling,99
CASE_00672,murder,location_public_space,165
CASE_00672,murder,murder,1056
CASE_00672,murder,strangulation,33
CASE_00672,murder,tied_restraint,33
CASE_00672,murder,weapon_firearm,1650
CASE_00672,murder,weapon_present,297
CASE_00672,murder,weapon_sharp,363
CASE_00672,strangulation,accessory_or_complicity,10
CASE_00672,strangulation,actus_reus_killing,9
CASE_00672,strangulation,assault_method_shooting,43
CASE_00672,strangulation,causation,1
CASE_00672,strangulation,confession_or_admission,4
CASE_00672,strangulation,diminished_responsibility,2
CASE_00672,strangulation,joint_enterprise_presence,2
CASE_00672,strangulation,location_private_dwelling,3
CASE_00672,strangulation,location_public_space,5
CASE_00672,strangulation,murder,33
CASE_00672,strangulation,tied_restraint,1
CASE_00672,strangulation,weapon_firearm,50
CASE_00672,strangulation,weapon_present,9
CASE_00672,strangulation,weapon_sharp,11
CASE_00672,tied_restraint,accessory_or_complicity,10
CASE_00672,tied_restraint,actus_reus_killing,9
CASE_00672,tied_restraint,assault_method_shooting,43
CASE_00672,tied_restraint,causation,1
CASE_00672,tied_restraint,confession_or_admission,4
CASE_00672,tied_restraint,diminished_responsibility,2
CASE_00672,tied_restraint,joint_enterprise_presence,2
CASE_00672,tied_restraint,location_private_dwelling,3
CASE_00672,tied_restraint,location_public_space,5
CASE_00672,tied_restraint,murder,33
CASE_00672,tied_restraint,strangulation,1
CASE_00672,tied_restraint,weapon_firearm,50
CASE_00672,tied_restraint,weapon_present,9
CASE_00672,tied_restraint,weapon_sharp,11
CASE_00672,weapon_firearm,accessory_or_complicity,500
CASE_00672,weapon_firearm,actus_reus_killing,450
CASE_00672,weapon_firearm,assault_method_shooting,2150
CASE_00672,weapon_firearm,causation,50
CASE_00672,weapon_firearm,confession_or_admission,200
CASE_00672,weapon_firearm,diminished_responsibility,100
CASE_00672,weapon_firearm,joint_enterprise_presence,100
CASE_00672,weapon_firearm,location_private_dwelling,150
CASE_00672,weapon_firearm,location_public_space,250
CASE_00672,weapon_firearm,murder,1650
CASE_00672,weapon_firearm,strangulation,50
CASE_00672,weapon_firearm,tied_restraint,50
CASE_00672,weapon_firearm,weapon_firearm,2450
CASE_00672,weapon_firearm,weapon_present,450
CASE_00672,weapon_firearm,weapon_sharp,550
CASE_00672,weapon_present,accessory_or_complicity,90
CASE_00672,weapon_present,actus_reus_killing,81
CASE_00672,weapon_present,assault_method_shooting,387
CASE_00672,weapon_present,causation,9
CASE_00672,weapon_present,confession_or_admission,36
CASE_00672,weapon_present,diminished_responsibility,18
CASE_00672,weapon_present,joint_enterprise_presence,18
CASE_00672,weapon_present,location_private_dwelling,27
CASE_00672,weapon_present,location_public_space,45
CASE_00672,weapon_present,murder,297
CASE_00672,weapon_present,strangulation,9
CASE_00672,weapon_present,tied_restraint,9
CASE_00672,weapon_present,weapon_firearm,450
CASE_00672,weapon_present,weapon_present,72
CASE_00672,weapon_present,weapon_sharp,99
CASE_00672,weapon_sharp,accessory_or_complicity,110
CASE_00672,weapon_sharp,actus_reus_killing,99
CASE_00672,weapon_sharp,assault_method_shooting,473
CASE_00672,weapon_sharp,causation,11
CASE_00672,weapon_sharp,confession_or_admission,44
CASE_00672,weapon_sharp,diminished_responsibility,22
CASE_00672,weapon_sharp,joint_enterprise_presence,22
CASE_00672,weapon_sharp,location_private_dwelling,33
CASE_00672,weapon_sharp,location_public_space,55
CASE_00672,weapon_sharp,murder,363
CASE_00672,weapon_sharp,strangulation,11
CASE_00672,weapon_sharp,tied_restraint,11
CASE_00672,weapon_sharp,weapon_firearm,550
CASE_00672,weapon_sharp,weapon_present,99
CASE_00672,weapon_sharp,weapon_sharp,110
CASE_00693,assault_method_stabbing,assault_method_stabbing,2
CASE_00693,assault_method_stabbing,causation,20
CASE_00693,assault_method_stabbing,confession_or_admission,8
CASE_00693,assault_method_stabbing,diminished_responsibility,12
CASE_00693,assault_method_stabbing,location_public_space,8
CASE_00693,assault_method_stabbing,murder,6
CASE_00693,assault_method_stabbing,weapon_sharp,2
CASE_00693,causation,assault_method_stabbing,20
CASE_00693,causation,causation,90
CASE_00693,causation,confession_or_admission,40
CASE_00693,causation,diminished_responsibility,60
CASE_00693,causation,location_public_space,40
CASE_00693,causation,murder,30
CASE_00693,causation,weapon_sharp,10
CASE_00693,confession_or_admission,assault_method_stabbing,8
CASE_00693,confession_or_admission,causation,40
CASE_00693,confession_or_admission,confession_or_admission,12
CASE_00693,confession_or_admission,diminished_responsibility,24
CASE_00693,confession_or_admission,location_public_space,16
CASE_00693,confession_or_admission,murder,12
CASE_00693,confession_or_admission,weapon_sharp,4
CASE_00693,diminished_responsibility,assault_method_stabbing,12
CASE_00693,diminished_responsibility,causation,60
CASE_00693,diminished_responsibility,confession_or_admission,24
CASE_00693,diminished_responsibility,diminished_responsibility,30
CASE_00693,diminished_responsibility,location_public_space,24
CASE_00693,diminished_responsibility,murder,18
CASE_00693,diminished_responsibility,weapon_sharp,6
CASE_00693,location_public_space,assault_method_stabbing,8
CASE_00693,location_public_space,causation,40
CASE_00693,location_public_space,confession_or_admission,16
CASE_00693,location_public_space,diminished_responsibility,24
CASE_00693,location_public_space,location_public_space,12
CASE_00693,location_public_space,murder,12
CASE_00693,location_public_space,weapon_sharp,4
CASE_00693,murder,assault_method_stabbing,6
CASE_00693,murder,causation,30
CASE_00693,murder,confession_or_admission,12
CASE_00693,murder,diminished_responsibility,18
CASE_00693,murder,location_public_space,12
CASE_00693,murder,murder,6
CASE_00693,murder,weapon_sharp,3
CASE_00693,weapon_sharp,assault_method_stabbing,2
CASE_00693,weapon_sharp,causation,10
CASE_00693,weapon_sharp,confession_or_admission,4
CASE_00693,weapon_sharp,diminished_responsibility,6
CASE_00693,weapon_sharp,location_public_space,4
CASE_00693,weapon_sharp,murder,3
CASE_00712,actus_reus_killing,actus_reus_killing,2
CASE_00712,actus_reus_killing,confession_or_admission,6
CASE_00712,actus_reus_killing,defendant_intoxicated,2
CASE_00712,actus_reus_killing,encounter,2
CASE_00712,actus_reus_killing,flight_after_offence,2
CASE_00712,actus_reus_killing,location_private_dwelling,2
CASE_00712,actus_reus_killing,location_public_space,4
CASE_00712,actus_reus_killing,murder,62
CASE_00712,actus_reus_killing,planning_premeditation,8
CASE_00712,actus_reus_killing,weapon_firearm,2
CASE_00712,confession_or_admission,actus_reus_killing,6
CASE_00712,confession_or_admission,confession_or_admission,6
CASE_00712,confession_or_admission,defendant_intoxicated,3
CASE_00712,confession_or_admission,encounter,3
CASE_00712,confession_or_admission,flight_after_offence,3
CASE_00712,confession_or_admission,location_private_dwelling,3
CASE_00712,confession_or_admission,location_public_space,6
CASE_00712,confession_or_admission,murder,93
CASE_00712,confession_or_admission,planning_premeditation,12
CASE_00712,confession_or_admission,weapon_firearm,3
CASE_00712,defendant_intoxicated,actus_reus_killing,2
CASE_00712,defendant_intoxicated,confession_or_admission,3
CASE_00712,defendant_intoxicated,encounter,1
CASE_00712,defendant_intoxicated,flight_after_offence,1
CASE_00712,defendant_intoxicated,location_private_dwelling,1
CASE_00712,defendant_intoxicated,location_public_space,2
CASE_00712,defendant_intoxicated,murder,31
CASE_00712,defendant_intoxicated,planning_premeditation,4
CASE_00712,defendant_intoxicated,weapon_firearm,1
CASE_00712,encounter,actus_reus_killing,2
CASE_00712,encounter,confession_or_admission,3
CASE_00712,encounter,defendant_intoxicated,1
CASE_00712,encounter,flight_after_offence,1
CASE_00712,encounter,location_private_dwelling,1
CASE_00712,encounter,location_public_space,2
CASE_00712,encounter,murder,31
CASE_00712,encounter,planning_premeditation,4
CASE_00712,encounter,weapon_firearm,1
CASE_00712,flight_after_offence,actus_reus_killing,2
CASE_00712,flight_after_offence,confession_or_admission,3
CASE_00712,flight_after_offence,defendant_intoxicated,1
CASE_00712,flight_after_offence,encounter,1
CASE_00712,flight_after_offence,location_private_dwelling,1
CASE_00712,flight_after_offence,location_public_space,2
CASE_00712,flight_after_offence,murder,31
CASE_00712,flight_after_offence,planning_premeditation,4
CASE_00712,flight_after_offence,weapon_firearm,1
CASE_00712,location_private_dwelling,actus_reus_killing,2
CASE_00712,location_private_dwelling,confession_or_admission,3
CASE_00712,location_private_dwelling,defendant_intoxicated,1
CASE_00712,location_private_dwelling,encounter,1
CASE_00712,location_private_dwelling,flight_after_offence,1
CASE_00712,location_private_dwelling,location_public_space,2
CASE_00712,location_private_dwelling,murder,31
CASE_00712,location_private_dwelling,planning_premeditation,4
CASE_00712,location_private_dwelling,weapon_firearm,1
CASE_00712,location_public_space,actus_reus_killing,4
CASE_00712,location_public_space,confession_or_admission,6
CASE_00712,location_public_space,defendant_intoxicated,2
CASE_00712,location_public_space,encounter,2
CASE_00712,location_public_space,flight_after_offence,2
CASE_00712,location_public_space,location_private_dwelling,2
CASE_00712,location_public_space,location_public_space,2
CASE_00712,location_public_space,murder,62
CASE_00712,location_public_space,planning_premeditation,8
CASE_00712,location_public_space,weapon_firearm,2
CASE_00712,murder,actus_reus_killing,62
CASE_00712,murder,confession_or_admission,93
CASE_00712,murder,defendant_intoxicated,31
CASE_00712,murder,encounter,31
CASE_00712,murder,flight_after_offence,31
CASE_00712,murder,location_private_dwelling,31
CASE_00712,murder,location_public_space,62
CASE_00712,murder,murder,930
CASE_00712,murder,planning_premeditation,124
CASE_00712,murder,weapon_firearm,31
CASE_00712,planning_premeditation,actus_reus_killing,8
CASE_00712,planning_premeditation,confession_or_admission,12
CASE_00712,planning_premeditation,defendant_intoxicated,4
CASE_00712,planning_premeditation,encounter,4
CASE_00712,planning_premeditation,flight_after_offence,4
CASE_00712,planning_premeditation,location_private_dwelling,4
CASE_00712,planning_premeditation,location_public_space,8
CASE_00712,planning_premeditation,murder,124
CASE_00712,planning_premeditation,planning_premeditation,12
CASE_00712,planning_premeditation,weapon_firearm,4
CASE_00712,weapon_firearm,actus_reus_killing,2
CASE_00712,weapon_firearm,confession_or_admission,3
CASE_00712,weapon_firearm,defendant_intoxicated,1
CASE_00712,weapon_firearm,encounter,1
CASE_00712,weapon_firearm,flight_after_offence,1
CASE_00712,weapon_firearm,location_private_dwelling,1
CASE_00712,weapon_firearm,location_public_space,2
CASE_00712,weapon_firearm,murder,31
CASE_00712,weapon_firearm,planning_premeditation,4
CASE_00721,actus_reus_killing,actus_reus_killing,6
CASE_00721,actus_reus_killing,alibi_claim,9
CASE_00721,actus_reus_killing,assault_method_stabbing,3
CASE_00721,actus_reus_killing,confession_or_admission,9
CASE_00721,actus_reus_killing,location_public_space,18
CASE_00721,actus_reus_killing,murder,18
CASE_00721,actus_reus_killing,strangulation,3
CASE_00721,actus_reus_killing,tied_restraint,3
CASE_00721,actus_reus_killing,weapon_sharp,33
CASE_00721,actus_reus_killing,wound_sharp_force,12
CASE_00721,alibi_claim,actus_reus_killing,9
CASE_00721,alibi_claim,alibi_claim,6
CASE_00721,alibi_claim,assault_method_stabbing,3
CASE_00721,alibi_claim,confession_or_admission,9
CASE_00721,alibi_claim,location_public_space,18
CASE_00721,alibi_claim,murder,18
CASE_00721,alibi_claim,strangulation,3
CASE_00721,alibi_claim,tied_restraint,3
CASE_00721,alibi_claim,weapon_sharp,33
CASE_00721,alibi_claim,wound_sharp_force,12
CASE_00721,assault_method_stabbing,actus_reus_killing,3
CASE_00721,assault_method_stabbing,alibi_claim,3
CASE_00721,assault_method_stabbing,confession_or_admission,3
CASE_00721,assault_method_stabbing,location_public_space,6
CASE_00721,assault_method_stabbing,murder,6
CASE_00721,assault_method_stabbing,strangulation,1
CASE_00721,assault_method_stabbing,tied_restraint,1
CASE_00721,assault_method_stabbing,weapon_sharp,11
CASE_00721,assault_method_stabbing,wound_sharp_force,4
CASE_00721,confession_or_admission,actus_reus_killing,9
CASE_00721,confession_or_admission,alibi_claim,9
CASE_00721,confession_or_admission,assault_method_stabbing,3
CASE_00721,confession_or_admission,confession_or_admission,6
CASE_00721,confession_or_admission,location_public_space,18
CASE_00721,confession_or_admission,murder,18
CASE_00721,confession_or_admission,strangulation,3
CASE_00721,confession_or_admission,tied_restraint,3
CASE_00721,confession_or_admission,weapon_sharp,33
CASE_00721,confession_or_admission,wound_sharp_force,12
CASE_00721,location_public_space,actus_reus_killing,18
CASE_00721,location_public_space,alibi_claim,18
CASE_00721,location_public_space,assault_method_stabbing,6
CASE_00721,location_public_space,confession_or_admission,18
CASE_00721,location_public_space,location_public_space,30
CASE_00721,location_public_space,murder,36
CASE_00721,location_public_space,strangulation,6
CASE_00721,location_public_space,tied_restraint,6
CASE_00721,location_public_space,weapon_sharp,66
CASE_00721,location_public_space,wound_sharp_force,24
CASE_00721,murder,actus_reus_killing,18
CASE_00721,murder,alibi_claim,18
CASE_00721,murder,assault_method_stabbing,6
CASE_00721,murder,confession_or_admission,18
CASE_00721,murder,location_public_space,36
CASE_00721,murder,murder,30
CASE_00721,murder,strangulation,6
CASE_00721,murder,tied_restraint,6
CASE_00721,murder,weapon_sharp,66
CASE_00721,murder,wound_sharp_force,24
CASE_00721,strangulation,actus_reus_killing,3
CASE_00721,strangulation,alibi_claim,3
CASE_00721,strangulation,assault_method_stabbing,1
CASE_00721,strangulation,confession_or_admission,3
CASE_00721,strangulation,location_public_space,6
CASE_00721,strangulation,murder,6
CASE_00721,strangulation,tied_restraint,1
CASE_00721,strangulation,weapon_sharp,11
CASE_00721,strangulation,wound_sharp_force,4
CASE_00721,tied_restraint,actus_reus_killing,3
CASE_00721,tied_restraint,alibi_claim,3
CASE_00721,tied_restraint,assault_method_stabbing,1
CASE_00721,tied_restraint,confession_or_admission,3
CASE_00721,tied_restraint,location_public_space,6
CASE_00721,tied_restraint,murder,6
CASE_00721,tied_restraint,strangulation,1
CASE_00721,tied_restraint,weapon_sharp,11
CASE_00721,tied_restraint,wound_sharp_force,4
CASE_00721,weapon_sharp,actus_reus_killing,33
CASE_00721,weapon_sharp,alibi_claim,33
CASE_00721,weapon_sharp,assault_method_stabbing,11
CASE_00721,weapon_sharp,confession_or_admission,33
CASE_00721,weapon_sharp,location_public_space,66
CASE_00721,weapon_sharp,murder,66
CASE_00721,weapon_sharp,strangulation,11
CASE_00721,weapon_sharp,tied_restraint,11
CASE_00721,weapon_sharp,weapon_sharp,110
CASE_00721,weapon_sharp,wound_sharp_force,44
CASE_00721,wound_sharp_force,actus_reus_killing,12
CASE_00721,wound_sharp_force,alibi_claim,12
CASE_00721,wound_sharp_force,assault_method_stabbing,4
CASE_00721,wound_sharp_force,confession_or_admission,12
CASE_00721,wound_sharp_force,location_public_space,24
CASE_00721,wound_sharp_force,murder,24
CASE_00721,wound_sharp_force,strangulation,4
CASE_00721,wound_sharp_force,tied_restraint,4
CASE_00721,wound_sharp_force,weapon_sharp,44
CASE_00721,wound_sharp_force,wound_sharp_force,12
CASE_00730,location_public_space,location_public_space,6
CASE_00730,location_public_space,murder,3
CASE_00730,location_public_space,planning_premeditation,3
CASE_00730,murder,location_public_space,3
CASE_00730,murder,planning_premeditation,1
CASE_00730,planning_premeditation,location_public_space,3
CASE_00730,planning_premeditation,murder,1
CASE_00775,confession_or_admission,confession_or_admission,6
CASE_00775,confession_or_admission,joint_enterprise_presence,3
CASE_00775,confession_or_admission,location_public_space,3
CASE_00775,confession_or_admission,murder,24
CASE_00775,confession_or_admission,planning_premeditation,3
CASE_00775,confession_or_admission,weapon_firearm,3
CASE_00775,confession_or_admission,weapon_sharp,3
CASE_00775,joint_enterprise_presence,confession_or_admission,3
CASE_00775,joint_enterprise_presence,location_public_space,1
CASE_00775,joint_enterprise_presence,murder,8
CASE_00775,joint_enterprise_presence,planning_premeditation,1
CASE_00775,joint_enterprise_presence,weapon_firearm,1
CASE_00775,joint_enterprise_presence,weapon_sharp,1
CASE_00775,location_public_space,confession_or_admission,3
CASE_00775,location_public_space,joint_enterprise_presence,1
CASE_00775,location_public_space,murder,8
CASE_00775,location_public_space,planning_premeditation,1
CASE_00775,location_public_space,weapon_firearm,1
CASE_00775,location_public_space,weapon_sharp,1
CASE_00775,murder,confession_or_admission,24
CASE_00775,murder,joint_enterprise_presence,8
CASE_00775,murder,location_public_space,8
CASE_00775,murder,murder,56
CASE_00775,murder,planning_premeditation,8
CASE_00775,murder,weapon_firearm,8
CASE_00775,murder,weapon_sharp,8
CASE_00775,planning_premeditation,confession_or_admission,3
CASE_00775,planning_premeditation,joint_enterprise_presence,1
CASE_00775,planning_premeditation,location_public_space,1
CASE_00775,planning_premeditation,murder,8
CASE_00775,planning_premeditation,weapon_firearm,1
CASE_00775,planning_premeditation,weapon_sharp,1
CASE_00775,weapon_firearm,confession_or_admission,3
CASE_00775,weapon_firearm,joint_enterprise_presence,1
CASE_00775,weapon_firearm,location_public_space,1
CASE_00775,weapon_firearm,murder,8
CASE_00775,weapon_firearm,planning_premeditation,1
CASE_00775,weapon_firearm,weapon_sharp,1
CASE_00775,weapon_sharp,confession_or_admission,3
CASE_00775,weapon_sharp,joint_enterprise_presence,1
CASE_00775,weapon_sharp,location_public_space,1
CASE_00775,weapon_sharp,murder,8
CASE_00775,weapon_sharp,planning_premeditation,1
CASE_00775,weapon_sharp,weapon_firearm,1
CASE_00779,actus_reus_killing,assault_method_blunt_force,1
CASE_00779,actus_reus_killing,assault_method_shooting,65
CASE_00779,actus_reus_killing,confession_or_admission,1
CASE_00779,actus_reus_killing,diminished_responsibility,14
CASE_00779,actus_reus_killing,encounter,1
CASE_00779,actus_reus_killing,insanity,1
CASE_00779,actus_reus_killing,joint_enterprise_presence,2
CASE_00779,actus_reus_killing,location_public_space,3
CASE_00779,actus_reus_killing,loss_of_control,2
CASE_00779,actus_reus_killing,mens_rea_intent_to_kill,2
CASE_00779,actus_reus_killing,motive_jealousy_revenge,1
CASE_00779,actus_reus_killing,murder,13
CASE_00779,actus_reus_killing,planning_premeditation,2
CASE_00779,actus_reus_killing,self_defence_legal,66
CASE_00779,actus_reus_killing,weapon_firearm,31
CASE_00779,actus_reus_killing,weapon_present,2
CASE_00779,assault_method_blunt_force,actus_reus_killing,1
CASE_00779,assault_method_blunt_force,assault_method_shooting,65
CASE_00779,assault_method_blunt_force,confession_or_admission,1
CASE_00779,assault_method_blunt_force,diminished_responsibility,14
CASE_00779,assault_method_blunt_force,encounter,1
CASE_00779,assault_method_blunt_force,insanity,1
CASE_00779,assault_method_blunt_force,joint_enterprise_presence,2
CASE_00779,assault_method_blunt_force,location_public_space,3
CASE_00779,assault_method_blunt_force,loss_of_control,2
CASE_00779,assault_method_blunt_force,mens_rea_intent_to_kill,2
CASE_00779,assault_method_blunt_force,motive_jealousy_revenge,1
CASE_00779,assault_method_blunt_force,murder,13
CASE_00779,assault_method_blunt_force,planning_premeditation,2
CASE_00779,assault_method_blunt_force,self_defence_legal,66
CASE_00779,assault_method_blunt_force,weapon_firearm,31
CASE_00779,assault_method_blunt_force,weapon_present,2
CASE_00779,assault_method_shooting,actus_reus_killing,65
CASE_00779,assault_method_shooting,assault_method_blunt_force,65
CASE_00779,assault_method_shooting,assault_method_shooting,4160
CASE_00779,assault_method_shooting,confession_or_admission,65
CASE_00779,assault_method_shooting,diminished_responsibility,910
CASE_00779,assault_method_shooting,encounter,65
CASE_00779,assault_method_shooting,insanity,65
CASE_00779,assault_method_shooting,joint_enterprise_presence,130
CASE_00779,assault_method_shooting,location_public_space,195
CASE_00779,assault_method_shooting,loss_of_control,130
CASE_00779,assault_method_shooting,mens_rea_intent_to_kill,130
CASE_00779,assault_method_shooting,motive_jealousy_revenge,65
CASE_00779,assault_method_shooting,murder,845
CASE_00779,assault_method_shooting,planning_premeditation,130
CASE_00779,assault_method_shooting,self_defence_legal,4290
CASE_00779,assault_method_shooting,weapon_firearm,2015
CASE_00779,assault_method_shooting,weapon_present,130
CASE_00779,confession_or_admission,actus_reus_killing,1
CASE_00779,confession_or_admission,assault_method_blunt_force,1
CASE_00779,confession_or_admission,assault_method_shooting,65
CASE_00779,confession_or_admission,diminished_responsibility,14
CASE_00779,confession_or_admission,encounter,1
CASE_00779,confession_or_admission,insanity,1
CASE_00779,confession_or_admission,joint_enterprise_presence,2
CASE_00779,confession_or_admission,location_public_space,3
CASE_00779,confession_or_admission,loss_of_control,2
CASE_00779,confession_or_admission,mens_rea_intent_to_kill,2
CASE_00779,confession_or_admission,motive_jealousy_revenge,1
CASE_00779,confession_or_admission,murder,13
CASE_00779,confession_or_admission,planning_premeditation,2
CASE_00779,confession_or_admission,self_defence_legal,66
CASE_00779,confession_or_admission,weapon_firearm,31
CASE_00779,confession_or_admission,weapon_present,2
CASE_00779,diminished_responsibility,actus_reus_killing,14
CASE_00779,diminished_responsibility,assault_method_blunt_force,14
CASE_00779,diminished_responsibility,assault_method_shooting,910
CASE_00779,diminished_responsibility,confession_or_admission,14
CASE_00779,diminished_responsibility,diminished_responsibility,182
CASE_00779,diminished_responsibility,encounter,14
CASE_00779,diminished_responsibility,insanity,14
CASE_00779,diminished_responsibility,joint_enterprise_presence,28
CASE_00779,diminished_responsibility,location_public_space,42
CASE_00779,diminished_responsibility,loss_of_control,28
CASE_00779,diminished_responsibility,mens_rea_intent_to_kill,28
CASE_00779,diminished_responsibility,motive_jealousy_revenge,14
CASE_00779,diminished_responsibility,murder,182
CASE_00779,diminished_responsibility,planning_premeditation,28
CASE_00779,diminished_responsibility,self_defence_legal,924
CASE_00779,diminished_responsibility,weapon_firearm,434
CASE_00779,diminished_responsibility,weapon_present,28
CASE_00779,encounter,actus_reus_killing,1
CASE_00779,encounter,assault_method_blunt_force,1
CASE_00779,encounter,assault_method_shooting,65
CASE_00779,encounter,confession_or_admission,1
CASE_00779,encounter,diminished_responsibility,14
CASE_00779,encounter,insanity,1
CASE_00779,encounter,joint_enterprise_presence,2
CASE_00779,encounter,location_public_space,3
CASE_00779,encounter,loss_of_control,2
CASE_00779,encounter,mens_rea_intent_to_kill,2
CASE_00779,encounter,motive_jealousy_revenge,1
CASE_00779,encounter,murder,13
CASE_00779,encounter,planning_premeditation,2
CASE_00779,encounter,self_defence_legal,66
CASE_00779,encounter,weapon_firearm,31
CASE_00779,encounter,weapon_present,2
CASE_00779,insanity,actus_reus_killing,1
CASE_00779,insanity,assault_method_blunt_force,1
CASE_00779,insanity,assault_method_shooting,65
CASE_00779,insanity,confession_or_admission,1
CASE_00779,insanity,diminished_responsibility,14
CASE_00779,insanity,encounter,1
CASE_00779,insanity,joint_enterprise_presence,2
CASE_00779,insanity,location_public_space,3
CASE_00779,insanity,loss_of_control,2
CASE_00779,insanity,mens_rea_intent_to_kill,2
CASE_00779,insanity,motive_jealousy_revenge,1
CASE_00779,insanity,murder,13
CASE_00779,insanity,planning_premeditation,2
CASE_00779,insanity,self_defence_legal,66
CASE_00779,insanity,weapon_firearm,31
CASE_00779,insanity,weapon_present,2
CASE_00779,joint_enterprise_presence,actus_reus_killing,2
CASE_00779,joint_enterprise_presence,assault_method_blunt_force,2
CASE_00779,joint_enterprise_presence,assault_method_shooting,130
CASE_00779,joint_enterprise_presence,confession_or_admission,2
CASE_00779,joint_enterprise_presence,diminished_responsibility,28
CASE_00779,joint_enterprise_presence,encounter,2
CASE_00779,joint_enterprise_presence,insanity,2
CASE_00779,joint_enterprise_presence,joint_enterprise_presence,2
CASE_00779,joint_enterprise_presence,location_public_space,6
CASE_00779,joint_enterprise_presence,loss_of_control,4
CASE_00779,joint_enterprise_presence,mens_rea_intent_to_kill,4
CASE_00779,joint_enterprise_presence,motive_jealousy_revenge,2
CASE_00779,joint_enterprise_presence,murder,26
CASE_00779,joint_enterprise_presence,planning_premeditation,4
CASE_00779,joint_enterprise_presence,self_defence_legal,132
CASE_00779,joint_enterprise_presence,weapon_firearm,62
CASE_00779,joint_enterprise_presence,weapon_present,4
CASE_00779,location_public_space,actus_reus_killing,3
CASE_00779,location_public_space,assault_method_blunt_force,3
CASE_00779,location_public_space,assault_method_shooting,195
CASE_00779,location_public_space,confession_or_admission,3
CASE_00779,location_public_space,diminished_responsibility,42
CASE_00779,location_public_space,encounter,3
CASE_00779,location_public_space,insanity,3
CASE_00779,location_public_space,joint_enterprise_presence,6
CASE_00779,location_public_space,location_public_space,6
CASE_00779,location_public_space,loss_of_control,6
CASE_00779,location_public_space,mens_rea_intent_to_kill,6
CASE_00779,location_public_space,motive_jealousy_revenge,3
CASE_00779,location_public_space,murder,39
CASE_00779,location_public_space,planning_premeditation,6
CASE_00779,location_public_space,self_defence_legal,198
CASE_00779,location_public_space,weapon_firearm,93
CASE_00779,location_public_space,weapon_present,6
CASE_00779,loss_of_control,actus_reus_killing,2
CASE_00779,loss_of_control,assault_method_blunt_force,2
CASE_00779,loss_of_control,assault_method_shooting,130
CASE_00779,loss_of_control,confession_or_admission,2
CASE_00779,loss_of_control,diminished_responsibility,28
CASE_00779,loss_of_control,encounter,2
CASE_00779,loss_of_control,insanity,2
CASE_00779,loss_of_control,joint_enterprise_presence,4
CASE_00779,loss_of_control,location_public_space,6
CASE_00779,loss_of_control,loss_of_control,2
CASE_00779,loss_of_control,mens_rea_intent_to_kill,4
CASE_00779,loss_of_control,motive_jealousy_revenge,2
CASE_00779,loss_of_control,murder,26
CASE_00779,loss_of_control,planning_premeditation,4
CASE_00779,loss_of_control,self_defence_legal,132
CASE_00779,loss_of_control,weapon_firearm,62
CASE_00779,loss_of_control,weapon_present,4
CASE_00779,mens_rea_intent_to_kill,actus_reus_killing,2
CASE_00779,mens_rea_intent_to_kill,assault_method_blunt_force,2
CASE_00779,mens_rea_intent_to_kill,assault_method_shooting,130
CASE_00779,mens_rea_intent_to_kill,confession_or_admission,2
CASE_00779,mens_rea_intent_to_kill,diminished_responsibility,28
CASE_00779,mens_rea_intent_to_kill,encounter,2
CASE_00779,mens_rea_intent_to_kill,insanity,2
CASE_00779,mens_rea_intent_to_kill,joint_enterprise_presence,4
CASE_00779,mens_rea_intent_to_kill,location_public_space,6
CASE_00779,mens_rea_intent_to_kill,loss_of_control,4
CASE_00779,mens_rea_intent_to_kill,mens_rea_intent_to_kill,2
CASE_00779,mens_rea_intent_to_kill,motive_jealousy_revenge,2
CASE_00779,mens_rea_intent_to_kill,murder,26
CASE_00779,mens_rea_intent_to_kill,planning_premeditation,4
CASE_00779,mens_rea_intent_to_kill,self_defence_legal,132
CASE_00779,mens_rea_intent_to_kill,weapon_firearm,62
